GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
XM_004928811.2 23.679703 2.811777 55.497626 0.000070 0.634416 55.923481 0.000082 8.026840
XM_004928813.2 2.987190 1.030720 2.400486 2.102533 5.098649 0.937132 1.792641 2.778686
XM_004928815.2 2.350448 1.639433 0.899760 1.746099 1.140190 1.388822 0.533637 2.095822
XM_004928818.2 2.447231 2.490378 2.935776 65.148639 1.603740 4.053520 1.108906 2.635769
XM_004928819.2 1.018869 0.730644 0.895839 0.807459 1.334164 1.064733 2.403292 0.842023
XM_004928820.2 45.909160 0.714159 1.730812 4.202712 50.278595 7.411924 0.960537 4.897493
XM_004928823.2 1.657309 1.143828 1.307144 2.043485 1.657154 1.348111 1.009759 1.972076
XM_004928831.1 0.820756 0.785704 1.044799 2.728879 2.178021 0.771495 1.455070 1.472927
XM_004928832.2 5.939406 3.337954 0.507123 5.428487 4.909829 1.341148 7.115397 24.198122
XM_004928834.2 62.418021 0.924167 2.099560 62.225599 2.464692 1.756789 18.851509 0.886283
XM_004928839.2 1.073089 0.679374 1.484237 1.324743 1.506579 0.392107 1.597927 1.226544
XM_004928841.2 22.247162 3.558308 1.381301 2.492554 12.568473 2.157516 42.210522 0.799688
XM_004928845.1 2.228518 0.841988 2.063551 4.948329 2.521191 2.751586 2.345199 2.799878
XM_004928851.1 0.836087 0.496667 1.957755 1.889231 0.031778 1.561864 1.396091 1.529707
XM_004928853.2 1.235560 3.406309 1.276740 2.969904 0.000059 4.944480 2.971334 1.765290
XM_004928857.2 0.958396 63.180850 0.044917 1.792149 3.997407 1.290805 0.907955 3.890472
XM_004928859.2 55.659847 2.581516 1.696856 65.958545 1.320334 1.830597 6.566284 66.510985
XM_004928865.2 0.447716 0.254246 1.919583 0.895848 0.880716 0.781867 0.899951 1.164401
XM_004928868.2 0.816753 0.635931 0.843218 1.105882 1.046099 0.241470 0.512640 1.640292
XM_004928869.2 3.173218 1.638468 1.449994 1.789282 3.476905 1.060063 1.969495 2.114290
XM_004928871.1 2.267932 3.029201 0.542715 1.905813 2.144310 2.134374 1.982310 3.719536
XM_004928872.1 0.843880 1.020218 1.568893 1.706219 0.866762 1.533308 10.768616 1.131800
XM_004928873.2 63.893878 3.586242 64.007972 5.141621 2.008295 63.558912 1.126527 64.027919
XM_004928880.2 1.272288 1.168371 1.894800 1.326413 0.931208 2.358120 1.069823 1.318637
XM_004928888.1 0.640800 0.600139 78.447696 5.021641 2.825032 2.809090 2.017025 4.542855
XM_004928894.2 2.218748 0.869299 15.481480 0.913970 1.581928 0.829778 0.884157 2.524761
XM_004928902.2 1.141876 1.026492 0.713578 1.398689 1.394053 0.542587 0.667644 1.581162
XM_004928908.2 1.434486 1.630507 1.810617 2.312683 1.835414 1.280571 2.178768 2.476708
XM_004928914.2 1.045652 0.203145 0.998451 2.603749 0.458813 65.099573 25.224484 0.000094
XM_004928917.2 0.686277 0.840367 1.424362 0.973084 1.449027 1.332370 0.787886 0.440711
XM_004928921.2 1.557102 1.208472 2.030996 0.590342 1.772700 1.897027 1.198330 0.883917
XM_004928928.2 1.993545 1.665511 1.766455 1.499341 1.661282 1.511088 1.749328 2.402332
XM_004928929.2 2.344255 1.890106 1.312001 2.083534 2.084558 1.178543 2.638238 1.906520
XM_004928930.1 3.186386 0.870540 2.969376 1.835673 2.484374 1.910443 2.525786 1.507023
XM_004928934.2 1.197328 0.489746 1.495548 1.139020 0.920331 1.275953 0.836981 1.379913
XM_004928937.2 1.618570 0.522283 1.714136 0.924957 0.462911 0.879014 1.388016 1.017299
XM_004928939.2 2.387459 0.000020 3.148765 0.000036 1.236328 58.701416 0.000059 58.564874
XM_004928944.2 3.015677 2.734950 1.247662 1.970590 4.090615 0.617511 0.644952 5.442750
XM_004928946.1 1.652384 0.693416 1.510502 0.865347 0.949158 0.940610 1.839337 0.965527
XM_004928950.2 0.796994 1.164592 0.984010 1.332828 1.325985 0.902365 1.141069 1.420040
XM_004928960.2 72.048575 3.310376 0.801575 2.058364 1.299591 1.345800 2.202023 2.733508
XM_004928969.2 1.073417 3.077819 59.310321 17.248904 1.749391 0.243171 3.489341 13.094455
XM_004928970.2 0.436232 0.550714 0.788700 0.522622 0.459680 0.931258 0.600644 0.547016
XM_004928975.2 0.000531 1.901322 6.295069 1.984525 2.260338 0.862581 8.339995 9.867502
XM_004929028.2 1.151617 0.949959 1.366412 0.871977 0.896052 0.897666 7.427237 1.774867
XM_004929031.2 1.212099 0.722816 1.257388 1.437518 1.043390 0.587506 69.729740 1.377493
XM_004929036.2 0.767340 1.023188 6.147849 1.197006 1.392135 36.183287 1.739533 2.145176
XM_004929038.2 1.079820 0.408830 1.562696 1.022442 2.279820 1.066732 0.642562 0.802568
XM_004929039.2 1.683561 3.012292 0.290168 10.413029 5.268315 1.386354 63.648873 1.558980
XM_004929041.2 1.280897 0.946902 0.934897 1.255660 1.649162 1.099147 2.425525 1.116711
XM_004929046.2 0.996495 1.024655 0.833740 1.286911 0.789194 0.288405 2.904091 1.079627
XM_004929049.2 0.700855 1.141939 0.941117 1.007889 1.448406 0.978099 1.156548 1.117407
XM_004929053.2 1.832353 0.014993 10.163348 69.613935 3.416324 0.977473 1.050366 1.629336
XM_004929055.2 1.629070 2.078258 1.084593 1.777073 62.746251 0.786946 0.009175 37.458449
XM_004929063.2 0.701704 0.615269 0.431192 4.702615 1.101908 1.352993 0.868208 0.706764
XM_004929066.2 3.488565 1.335189 0.694405 9.166576 64.817684 64.774018 13.670822 64.460512
XM_004929071.2 3.058388 11.516740 7.178912 1.481239 7.748307 2.873231 70.199727 20.473368
XM_004929072.2 1.342546 0.855434 1.252297 1.550333 1.881574 1.480091 66.045359 0.735923
XM_004929073.1 1.479935 0.314007 2.786788 70.149456 1.944692 0.864508 2.468535 2.060204
XM_004929082.2 38.469625 2.772366 0.545270 1.007178 3.287648 0.962815 59.374538 1.080291
XM_004929083.2 0.924773 12.609166 5.197935 1.143270 72.851541 72.977580 0.420574 2.707128
XM_004929084.1 0.140321 0.266237 1.599539 0.798538 0.893287 0.391677 5.031550 0.432109
XM_004929092.2 1.543938 0.988552 1.224994 0.852037 0.916229 1.074127 0.838142 1.959365
XM_004929094.2 1.064879 73.282305 1.074445 6.622949 1.306624 1.744676 8.557197 1.580219
XM_004929095.2 60.827538 0.500161 1.094072 0.778087 0.270007 1.894035 0.554831 1.583131
XM_004929101.2 2.079642 2.768342 4.309597 3.104105 2.318998 1.303275 2.107439 4.414027
XM_004929103.1 0.372549 0.277235 0.929298 9.337016 1.756205 0.618651 3.671218 0.340291
XM_004929105.2 1.136406 0.853298 1.204267 1.246726 1.474152 0.847710 1.405431 1.059089
XM_004929106.2 1.622843 0.798554 1.083913 2.185838 2.080777 1.905961 1.560644 1.381160
XM_004929108.2 0.970419 0.409221 1.846354 1.586881 0.425487 2.864075 1.331011 4.333590
XM_004929112.2 1.138876 1.335561 1.195824 1.113990 1.805244 1.522935 1.045457 2.329954
XM_004929115.2 0.748915 0.555499 5.359037 0.487840 0.455153 1.467555 1.587613 3.912730
XM_004929131.2 1.021795 0.546037 0.979386 1.371768 0.779502 0.863541 1.201354 1.349919
XM_004929132.2 0.836734 0.732753 1.833195 1.075739 1.099463 0.909856 0.759349 1.799444
XM_004929133.2 0.422955 0.441711 0.605601 0.748791 0.953216 0.647273 0.885295 0.735342
XM_004929135.2 3.917681 1.798295 1.007948 2.131974 4.031448 2.232457 3.095379 2.591614
XM_004929142.2 1.214327 0.817740 1.225488 1.315651 1.320822 1.524249 0.808395 1.125706
XM_004929143.2 1.030450 0.749026 0.736271 1.229408 0.265348 1.109633 0.748836 1.679148
XM_004929145.2 0.000040 0.000085 10.206023 0.735431 0.000032 3.015794 2.327628 70.346686
XM_004929146.2 4.763747 1.979775 2.736218 3.430423 1.124357 2.883902 2.540895 1.638627
XM_004929149.2 1.052749 0.918817 0.972280 0.755638 0.834792 1.340343 0.861603 1.047004
XM_004929155.2 8.194202 3.673595 10.808967 2.336358 3.085633 3.368578 16.432967 7.634131
XM_004929156.2 1.304302 1.871872 0.292786 1.223761 0.000013 2.134804 1.097294 2.797849
XM_004929158.2 3.964541 1.850662 1.534880 1.745154 2.497088 2.296633 2.019621 2.522583
XM_004929159.2 1.972873 1.190520 1.798724 1.447077 1.230015 1.193433 1.621924 2.141120
XM_004929163.1 2.273920 0.323061 2.937685 0.867076 0.565549 1.124629 1.854082 0.486510
XM_004929164.2 0.947378 1.096118 1.509076 2.706379 1.009070 1.327047 1.882191 50.401459
XM_004929168.2 2.083090 1.469866 1.965558 2.939328 2.137493 1.392571 1.658134 2.738597
XM_004929171.2 1.773747 1.530674 1.544804 2.240648 0.729968 2.177415 1.672665 1.771002
XM_004929174.2 1.560470 1.830266 1.988288 2.883870 2.712232 3.335217 1.669379 3.080003
XM_004929181.2 1.439150 1.146308 1.322881 1.646569 2.095869 2.794666 1.677154 4.137387
XM_004929183.2 3.414051 1.422794 2.308299 8.632024 1.761949 0.856634 1.911875 2.496155
XM_004929184.2 0.769078 0.295668 1.265815 0.838546 1.518857 1.193410 0.909607 9.324714
XM_004929195.2 2.234725 3.453569 2.241466 3.553900 2.095815 1.394674 2.520685 2.310444
XM_004929198.2 3.494660 0.590646 1.767149 0.566397 2.322342 4.817194 2.024531 0.604447
XM_004929203.1 76.275634 1.068994 76.303978 2.435293 3.705546 3.581870 1.375024 4.094844
XM_004929206.2 0.736325 1.539195 2.280112 1.571885 1.168816 3.047561 4.455212 2.809568
XM_004929208.2 1.108249 0.652161 0.907836 1.218288 0.716411 0.651929 1.134008 1.125946
XM_004929210.2 2.110570 4.189692 3.892478 3.509550 3.659844 3.135236 2.552630 2.743480
XM_004929211.2 3.509790 0.000011 2.254313 8.243957 5.180771 0.000019 3.099606 0.550636
XM_004929215.2 1.143736 1.156203 0.699763 0.963897 0.674925 1.427849 1.208242 2.094435
XM_004929216.2 6.045770 4.386171 1.303982 1.630586 7.950017 0.000053 1.716566 2.292663
XM_004929217.2 1.903778 1.147775 1.946047 2.016188 1.641915 0.757109 0.834338 1.573740
XM_004929222.2 1.049840 2.783427 3.290219 1.686288 1.824853 5.416648 3.018683 2.624182
XM_004929223.2 0.751437 2.661955 1.795306 1.435669 5.036179 1.594671 0.988429 3.676043
XM_004929224.2 1.904479 1.567079 1.353639 2.311671 1.941595 0.998259 1.942255 2.040850
XM_004929225.2 4.299913 3.348312 1.908286 4.253110 2.296172 2.340856 1.683873 2.163312
XM_004929227.2 1.326270 1.478747 3.403004 1.346309 3.755391 2.068288 3.018757 5.837338
XM_004929230.2 2.443178 0.384412 7.609104 3.696009 0.695407 1.946274 1.690318 3.421748
XM_004929237.2 0.728296 0.518231 1.031501 0.894102 0.933557 1.067370 0.701048 0.901656
XM_004929239.2 1.245578 0.750448 1.042481 1.210728 1.476522 0.888395 0.843649 1.993305
XM_004929242.2 2.893147 3.770536 2.434829 56.292263 2.437716 5.315291 5.880518 95.248048
XM_004929243.1 1.383686 1.556097 3.788063 35.439780 2.459336 2.062829 3.148195 7.857027
XM_004929244.2 0.924036 1.073338 1.382288 1.241614 1.336345 1.078599 1.158921 1.632940
XM_004929245.2 1.681151 1.379495 1.504147 1.919201 1.054940 1.906286 0.984675 2.118118
XM_004929251.1 0.711565 3.507087 1.460996 6.154148 5.488792 0.000186 0.000179 10.808882
XM_004929252.2 1.815480 1.169869 1.748389 1.546127 1.219423 1.527106 1.543672 1.805807
XM_004929287.2 1.898285 2.974049 0.274719 3.208631 0.656641 0.692367 0.000006 3.122741
XM_004929296.2 2.778698 0.505774 3.111124 10.506183 2.370966 3.218469 3.112990 8.526894
XM_004929302.2 1.923418 2.315474 1.802753 2.426622 2.929492 1.663180 3.415012 3.751672
XM_004929303.2 5.313787 28.939739 0.007639 0.701109 2.141719 0.417972 0.865380 0.795361
XM_004929304.2 1.513927 1.691604 1.378254 1.771652 1.251337 1.435023 1.961889 2.677665
XM_004929312.2 0.838886 0.695003 0.769882 1.358355 0.967090 0.655019 1.836561 1.403903
XM_004929315.2 1.029971 1.695195 4.864489 1.075161 3.785268 7.717578 0.000322 6.510312
XM_004929318.2 2.377916 1.013327 0.648540 0.928207 0.483714 3.315337 1.160037 1.407274
XM_004929326.2 2.656740 3.413568 2.895541 3.040568 4.590322 1.827488 1.951634 3.761671
XM_004929345.2 71.157349 26.783501 1.383705 2.047634 3.855277 0.776684 0.455654 70.993562
XM_004929347.2 6.355653 0.712824 2.546166 11.828826 0.666574 2.634238 1.601943 7.647997
XM_004929348.2 0.662129 0.577441 1.460915 3.642967 1.151191 1.080974 1.165536 1.358363
XM_004929349.2 1.660557 2.292520 2.037911 2.550785 2.584382 1.399047 2.202051 2.892844
XM_004929350.2 1.077830 0.823237 1.473971 0.395583 0.907098 4.768107 0.954011 0.844237
XM_004929351.2 66.915760 1.990697 2.059457 66.579730 0.000070 1.506350 6.703224 0.000065
XM_004929352.2 1.438314 3.570746 63.213716 63.230460 3.866833 0.000025 63.272635 0.000061
XM_004929356.2 1.352544 2.005810 2.966666 1.921453 1.230329 0.790692 58.539001 2.395936
XM_004929357.1 1.341724 0.756869 1.551591 0.779322 1.263768 2.372556 1.522481 0.886601
XM_004929361.2 1.136766 1.172007 66.151509 1.559672 66.642784 3.214805 1.518245 1.281209
XM_004929367.2 2.750953 2.035064 5.584197 32.332594 3.849705 5.039865 8.808720 74.175784
XM_004929369.2 72.878200 1.457021 1.351787 1.920080 1.677325 2.389399 1.504852 1.544960
XM_004929371.1 9.913312 2.893363 8.663533 4.428376 4.266890 68.375761 11.328830 2.152070
XM_004929373.2 1.828419 2.264835 2.087839 19.264441 1.563062 5.788862 1.729552 2.220014
XM_004929374.2 1.713156 1.933838 2.457248 2.519379 1.712698 1.753805 2.293458 2.937989
XM_004929375.2 0.784603 0.361894 1.043201 2.147948 1.070447 0.909977 0.933633 1.756906
XM_004929378.2 6.287128 2.264794 1.814129 76.830397 0.000047 6.746220 2.027887 2.840751
XM_004929379.1 7.435891 3.465662 9.322007 2.862158 2.024857 2.011677 1.151773 4.796444
XM_004929380.2 1.741188 1.244578 1.268184 1.175519 0.779474 3.913219 0.325238 2.063873
XM_004929383.2 1.532525 1.150344 1.240055 1.327751 1.144277 1.009085 0.811035 1.458669
XM_004929386.2 67.562633 1.022171 0.643624 0.550222 0.011910 37.244776 67.412779 0.585136
XM_004929387.2 1.284412 0.696924 1.066966 0.878335 2.069685 1.291663 2.992221 2.239674
XM_004929388.2 14.101710 6.831278 4.885368 4.785684 2.499119 1.062745 4.554764 5.656137
XM_004929390.2 3.773233 1.514834 1.598153 1.304792 1.373560 1.923419 2.058738 1.732598
XM_004929391.2 1.798359 1.602774 58.384174 1.531282 1.297391 1.205423 1.357292 1.199622
XM_004929394.2 0.197006 1.220718 6.640739 59.875960 1.538612 1.849141 1.513217 1.320229
XM_004929396.2 3.345500 4.499324 2.756286 3.681823 3.594124 3.363711 3.353718 3.580804
XM_004929400.2 1.395792 0.893733 0.702609 0.728885 2.336967 0.279577 1.102150 1.109391
XM_004929402.2 0.400644 0.135123 0.323118 0.277340 0.304921 0.188556 0.268610 0.262125
XM_004929403.2 7.119318 0.000038 5.501768 0.000076 0.000075 2.148413 0.795194 0.745442
XM_004929404.2 0.593109 0.743079 1.647966 1.654270 1.478431 0.929285 1.936584 1.036676
XM_004929405.2 0.551683 1.180535 1.923483 2.313359 1.631393 1.448500 1.966466 1.209059
XM_004929407.2 0.673659 0.345666 0.785648 1.035416 1.043423 1.003242 0.885567 0.795739
XM_004929410.2 1.438130 1.893668 1.750197 1.225307 2.684215 1.961421 1.739138 1.365189
XM_004929411.2 71.206168 0.323890 2.610517 2.548126 1.582245 1.458783 1.724519 1.900971
XM_004929415.2 0.000039 3.085032 61.027063 0.917506 8.785519 13.668231 1.165709 3.652502
XM_004929417.2 1.435447 1.866198 3.588658 10.117323 61.532478 2.133450 18.911094 2.133340
XM_004929422.2 2.572829 2.288525 1.965009 2.555331 1.544913 2.384048 2.694930 2.396403
XM_004929427.2 1.137044 0.483366 0.797699 0.906038 0.971407 0.963580 0.202860 2.218108
XM_004929428.2 6.221129 1.668923 1.105126 3.173482 0.258892 2.114397 0.001280 3.979608
XM_004929435.2 2.174394 0.782447 2.590966 2.007311 1.242763 3.194228 1.790410 2.159136
XM_004929438.2 1.338988 1.663373 0.895894 2.495647 1.216119 1.065215 1.033579 1.663592
XM_004929442.1 1.086899 1.120564 1.054458 1.592913 2.404594 1.472752 0.900937 1.893772
XM_004929443.2 1.589196 1.514632 1.135136 1.248480 0.747462 1.164766 1.484301 1.393741
XM_004929444.2 15.631297 1.355844 0.000004 3.856413 0.000204 0.898758 0.140060 16.259262
XM_004929448.2 2.169660 2.069280 3.139309 2.536325 3.494350 2.204502 2.012626 2.540053
XM_004929450.2 3.030289 1.522946 2.712969 2.565775 3.380304 2.107960 1.416328 4.996685
XM_004929451.2 1.446609 3.280677 1.106322 3.339561 0.966495 1.656217 0.898824 1.384756
XM_004929453.2 1.933125 7.085157 1.589434 61.817412 1.130211 0.898023 1.292775 0.756979
XM_004929457.2 1.522391 2.287118 1.689568 3.077648 1.507495 1.344906 3.145344 2.473061
XM_004929459.2 1.665213 1.349669 1.449494 1.991208 1.029042 1.006140 1.315416 3.378336
XM_004929460.2 0.576183 0.960861 1.765418 65.646659 1.271906 0.672362 1.497307 1.436819
XM_004929506.2 1.296629 2.400834 1.486864 3.465452 1.343604 2.854189 1.062343 2.640611
XM_004929512.2 1.069250 2.771998 0.000050 61.704234 61.932362 0.000029 0.940329 2.881761
XM_004929523.2 2.958556 0.000094 75.524172 3.071532 0.000084 3.214418 2.059397 74.782753
XM_004929547.2 7.379971 0.152073 4.344968 1.239204 0.000109 3.312994 0.837716 1.311131
XM_004929549.2 0.860565 0.767240 0.932701 0.674514 1.197927 0.973473 1.010309 0.953500
XM_004929554.2 3.150806 2.097391 2.841370 2.700071 2.998413 2.574712 1.897480 4.243240
XM_004929557.2 2.269212 1.756791 2.036301 2.649670 2.795245 1.800887 2.446995 3.358448
XM_004929566.2 0.888685 0.723932 0.847512 1.771993 0.929748 1.035715 1.204070 0.720357
XM_004929568.1 1.341723 0.336662 1.188254 1.726092 0.644063 1.084496 0.646095 0.915392
XM_004929570.2 2.279627 1.680702 3.525386 3.601688 1.592751 3.137975 2.074750 2.143544
XM_004929571.1 47.083450 2.282807 2.190973 1.250013 0.985323 2.262274 2.360166 1.694596
XM_004929573.1 7.239838 1.400675 2.862885 1.438275 2.065871 0.478165 1.545067 6.008886
XM_004929574.2 1.709798 1.016769 1.616004 1.722369 1.073855 1.804833 1.303011 1.027356
XM_004929575.2 5.068734 1.966825 2.931374 5.004603 3.041308 2.167424 4.696681 2.107432
XM_004929576.2 1.940374 2.997498 3.551340 6.027535 3.334893 3.817388 3.751786 4.457563
XM_004929577.2 0.719115 0.769296 1.070776 1.863771 1.783229 0.894248 1.196652 1.515067
XM_004929578.2 4.366809 0.573340 4.327995 10.329663 1.448232 2.100395 0.451818 6.067220
XM_004929582.2 1.785636 6.335309 2.708389 3.399239 1.527035 1.431877 0.904941 1.272971
XM_004929584.2 71.089663 2.130664 0.000139 70.910548 2.415322 0.519556 2.107041 21.546223
XM_004929586.2 5.147119 4.656561 1.811700 4.508711 2.645567 13.691119 4.384232 7.009473
XM_004929597.2 1.215613 1.286282 6.541231 2.352847 2.183860 2.738281 2.930697 4.263559
XM_004929598.1 2.207911 1.582371 1.802036 2.241892 2.111124 2.334953 2.234823 2.996478
XM_004929599.2 9.185325 1.678950 1.205431 9.598148 6.151606 0.000036 7.358828 1.108886
XM_004929600.1 1.025360 2.153848 2.054612 1.703630 2.571515 1.546484 80.951251 2.164771
XM_004929603.1 2.876009 1.997445 1.505748 2.409659 0.000015 3.813095 2.666889 0.281870
XM_004929604.2 1.104930 0.758541 1.136465 0.854421 0.996407 1.244068 0.854442 1.303850
XM_004929606.2 1.908862 1.569173 1.711271 2.043728 1.196412 1.059003 2.419320 2.539097
XM_004929617.2 2.474586 1.391753 1.441895 1.805175 1.245393 1.439128 1.066725 1.619540
XM_004929618.1 0.666083 0.945872 1.005830 0.954323 0.939135 0.309211 0.548354 1.016133
XM_004929621.2 0.885167 0.804929 0.760917 0.727808 0.895845 0.812350 0.826627 1.559464
XM_004929622.2 0.817587 0.599684 1.097251 1.355160 1.261569 1.192044 0.847430 2.394473
XM_004929633.2 0.456490 0.726953 0.639064 0.837476 0.678122 0.789700 0.797481 1.249830
XM_004929635.1 2.005253 5.350529 21.328465 1.468118 11.292493 11.020452 4.671418 87.630302
XM_004929636.2 3.078383 1.734896 2.498789 2.369124 1.714331 2.639777 2.084225 2.933442
XM_004929651.1 3.641972 2.742849 1.646084 3.702109 7.163646 2.664111 4.002904 3.502612
XM_004929652.2 2.933407 0.871904 1.554912 4.619136 1.417785 1.661702 1.304370 1.078567
XM_004929655.1 0.284465 0.469202 2.320470 87.728665 1.144717 0.473739 25.170417 0.838964
XM_004929656.1 1.531401 1.549506 1.051767 3.278150 0.921396 2.333685 1.500305 1.147108
XM_004929657.2 0.007050 21.872648 0.574427 1.414974 1.871276 41.138354 2.704428 12.329362
XM_004929658.1 1.408579 2.712744 2.023282 2.784874 3.307655 2.127481 3.003738 4.638781
XM_004929659.2 3.534246 21.920375 1.829578 5.542066 1.896910 5.348576 1.912006 4.760154
XM_004929660.2 1.142049 1.279817 0.964435 2.026226 1.379190 1.053387 1.192798 1.812081
XM_004929664.2 1.791338 0.743297 1.073887 1.056461 2.209947 0.590523 0.835599 1.584758
XM_004929673.2 1.271933 0.912503 1.321431 1.242567 1.319469 0.788397 0.954971 17.097239
XM_004929674.2 0.894567 1.142721 1.338250 1.847224 1.924182 0.981952 0.990283 1.052553
XM_004929676.2 1.071596 0.826576 1.474485 1.883319 2.730853 1.289535 1.520618 1.712506
XM_004929678.1 0.000010 1.818430 0.000018 1.701994 0.905209 3.242232 0.957634 1.107087
XM_004929707.2 0.994089 0.723609 1.046850 0.693089 0.595196 0.493836 2.324786 2.086094
XM_004929709.2 1.204679 1.219948 0.480940 1.166213 1.955939 1.562480 1.292129 0.898064
XM_004929732.2 1.052452 0.355983 1.102685 0.863145 1.807521 0.766763 0.666025 0.746427
XM_004929742.2 36.197337 24.171414 1.523913 6.130567 8.616703 3.508867 71.793111 0.729823
XM_004929744.2 0.922368 0.762144 0.806961 1.334290 9.357351 1.474480 2.031488 4.958627
