GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
XM_004930320.2 0.050057 0.037004 0.048191 0.215695 0.040046 0.060928 0.058840 0.068490
XM_004930321.2 0.087910 0.042312 0.117272 0.082552 0.130703 0.061393 0.082367 0.156328
XM_004930322.2 0.065756 0.052179 0.072511 0.080560 0.040769 0.033457 0.074896 0.122444
XM_004930325.2 0.041055 0.018687 0.028807 0.063608 0.016499 0.024274 0.029533 0.033007
XM_004930326.1 0.028497 0.020648 0.055643 0.038518 0.023125 0.026435 0.045922 0.050231
XM_004930327.2 0.038110 0.001533 0.021711 0.019259 0.011132 0.031193 0.018595 0.037669
XM_004930331.2 0.100128 0.095433 0.075222 0.140196 0.078032 0.069100 0.083081 0.147649
XM_004930340.2 0.158768 0.108505 0.183524 0.228456 0.142708 0.097427 0.141478 0.237539
XM_004930341.2 0.095806 0.043501 0.106815 0.122230 0.161821 0.102721 0.117251 0.249905
XM_004930344.2 0.126370 0.053380 0.079996 0.083615 0.106466 0.046416 0.067489 0.070655
XM_004930349.2 0.013207 0.012013 0.037746 0.035874 0.029776 0.039666 0.023312 0.034990
XM_004930350.1 0.018355 0.016278 0.020873 0.027564 0.035786 0.022155 0.066442 0.036208
XM_004930351.2 0.045591 0.027003 0.048120 0.043932 0.027661 0.028481 0.044724 0.039591
XM_004930354.2 0.122401 0.045795 0.108368 0.093590 0.045147 0.064578 0.104375 0.133095
XM_004930355.2 0.058715 0.000311 0.022347 0.011300 0.010758 0.033580 0.000490 0.022845
XM_004930356.2 0.107023 0.129935 0.115649 0.222841 0.138662 0.125332 0.213968 0.189969
XM_004930358.2 0.071180 0.041834 0.085454 0.106355 0.061098 0.032957 0.081779 0.086116
XM_004930360.2 0.086999 0.063686 0.098187 0.135462 0.084582 0.070764 0.101484 0.096587
XM_004930366.2 0.000696 0.000042 0.000512 0.003254 0.000272 0.000000 0.012563 0.012663
XM_004930373.2 0.082886 0.050403 0.070057 0.124073 0.108450 0.097765 0.117388 0.109494
XM_004930374.2 0.085206 0.039492 0.076794 0.097978 0.078287 0.076511 0.069162 0.115030
XM_004930383.2 0.084345 0.087821 0.103912 0.138056 0.071869 0.054114 0.085682 0.137829
XM_004930389.2 0.006779 0.000103 0.004541 0.006752 0.008864 0.000515 0.002242 0.002276
XM_004930392.2 0.051813 0.031481 0.075661 0.174250 0.041841 0.058248 0.105666 0.071266
XM_004930394.1 0.010511 0.001456 0.001453 0.002823 0.002815 0.001530 0.016642 0.002919
XM_004930395.2 0.046943 0.029688 0.050906 0.051338 0.040969 0.031340 0.054292 0.061472
XM_004930396.2 0.068532 0.092112 0.110849 0.127365 0.118024 0.036778 0.062906 0.071458
XM_004930409.2 0.542517 0.088882 0.138986 0.163583 0.097621 0.115313 0.110368 0.185334
XM_004930411.2 0.041051 0.022147 0.055797 0.056785 0.046546 0.030397 0.075541 0.065580
XM_004930413.2 0.036624 0.009020 0.027210 0.020430 0.005596 0.012050 0.021488 0.009445
XM_004930418.2 0.064521 0.047898 0.051527 0.094691 0.062258 0.032261 0.074471 0.096009
XM_004930419.2 0.194093 0.045984 0.091344 0.346768 0.052274 0.100719 0.090643 0.149088
XM_004930421.2 0.095779 0.058162 0.135063 0.137484 0.091487 0.078633 0.117440 0.194959
XM_004930441.1 0.088358 0.040753 0.107976 0.271575 0.078434 0.073618 0.138046 0.106736
XM_004930443.2 0.122055 0.082550 0.107442 0.080470 0.050026 0.064169 0.080752 0.123147
XM_004930448.2 0.074437 0.016932 0.014991 0.036663 0.031886 0.045697 0.022179 0.042862
XM_004930454.2 0.076919 0.074946 0.152843 0.179093 0.171825 0.061800 0.143052 0.144181
XM_004930463.2 0.188868 0.084744 0.183564 0.185858 0.130034 0.111152 0.180004 0.182199
XM_004930469.2 0.047850 0.033781 0.054971 0.053851 0.050527 0.041392 0.048616 0.054204
XM_004930473.2 0.025984 0.025694 0.049270 0.050339 0.033001 0.030603 0.041136 0.060762
XM_004930482.2 0.022338 0.004412 0.009026 0.419446 0.018548 0.016369 0.018314 0.022658
XM_004930497.2 0.020549 0.006658 0.041440 0.048719 0.061687 0.013896 0.048397 0.034233
XM_004930498.2 0.081265 0.013207 0.049789 0.036286 0.031999 0.023295 0.020358 0.130740
XM_004930499.2 0.109638 0.036982 0.113369 0.150262 0.063240 0.022963 0.076857 0.058981
XM_004930500.2 0.030549 0.004471 0.027408 0.036832 0.020204 0.013467 0.034439 0.038899
XM_004930504.2 0.012145 0.017117 0.016884 0.019040 0.004129 0.006137 0.017025 0.031727
XM_004930506.2 0.087960 0.079297 0.088667 0.111396 0.071741 0.070982 0.095504 0.101614
XM_004930507.2 0.020935 0.016429 0.023538 0.032795 0.034246 0.024824 0.020942 0.059636
XM_004930508.2 0.000100 0.000145 0.000158 0.003490 0.000067 0.000109 0.000097 0.000080
XM_004930509.2 0.035976 0.020879 0.076805 0.022946 0.024302 0.020813 0.018197 0.032323
XM_004930515.2 0.043081 0.052829 0.111848 0.095019 0.053672 0.051519 0.067093 0.081708
XM_004930523.2 0.045873 0.028615 0.046197 0.064289 0.071311 0.029633 0.075241 0.066368
XM_004930525.2 0.099784 0.084268 0.079535 0.097797 0.084294 0.094887 0.100727 0.099824
XM_004930528.2 0.119674 0.028446 0.104614 0.426645 0.109471 0.049436 0.211012 0.117031
XM_004930531.2 0.117267 0.032577 0.011643 0.025808 0.027239 0.012472 0.087305 0.125795
XM_004930536.2 0.124734 0.039518 0.075780 0.846083 0.053424 0.074250 0.156077 0.150028
XM_004930537.2 0.153870 0.042736 0.210386 0.061414 0.059554 0.083364 0.092469 0.082177
XM_004930540.2 0.019632 0.008608 0.019226 0.021656 0.024493 0.017109 0.019080 0.020581
XM_004930542.2 0.043983 0.034672 0.041487 0.058375 0.053206 0.080705 0.047567 0.049399
XM_004930545.2 0.012323 0.006962 0.030311 0.025301 0.035523 0.011380 0.033433 0.025140
XM_004930546.2 0.060829 0.008255 0.035290 0.011746 0.035872 0.023692 0.011661 0.018902
XM_004930554.2 0.009123 0.006930 0.010940 0.060246 0.006039 0.024423 0.043530 0.010552
XM_004930555.2 0.016150 0.007495 0.017162 0.017050 0.013274 0.011236 0.013284 0.012050
XM_004930556.2 0.080170 0.045707 0.070565 0.106178 0.094490 0.068738 0.080746 0.102275
XM_004930561.2 0.061347 0.069864 0.061508 0.059281 0.043779 0.031985 0.030914 0.142574
XM_004930562.2 0.009644 0.005954 0.016443 0.017179 0.012137 0.007237 0.014723 0.021071
XM_004930563.2 0.019322 0.012082 0.017670 0.059067 0.014751 0.013374 0.030811 0.035556
XM_004930565.2 0.352779 0.000250 0.056010 0.057090 0.103232 0.344644 0.029173 0.253432
XM_004930571.2 0.025387 0.015126 0.045967 0.049949 0.019104 0.020849 0.025675 0.015303
XM_004930573.2 0.030205 0.028422 0.035725 0.034536 0.043495 0.023179 0.056014 0.055225
XM_004930575.2 0.187073 0.106282 0.167051 0.185190 0.087535 0.137109 0.107475 0.187152
XM_004930577.2 0.117657 0.062012 0.054404 0.124052 0.069902 0.051179 0.068249 0.111004
XM_004930600.2 0.084776 0.056684 0.091580 0.169251 0.087222 0.103768 0.120198 0.146167
XM_004930601.1 0.087302 0.070942 0.124017 0.138978 0.070230 0.079740 0.133253 0.110649
XM_004930602.2 0.052904 0.031639 0.049425 0.058777 0.043289 0.038791 0.036302 0.066184
XM_004930610.2 0.045552 0.018585 0.069011 0.072078 0.038464 0.027731 0.043183 0.068551
XM_004930627.2 0.144457 0.080793 0.135640 0.224623 0.197204 0.142325 0.288153 0.216058
XM_004930631.2 0.025766 0.014357 0.016240 0.039906 0.036206 0.019574 0.036860 0.048620
XM_004930632.2 0.042412 0.034435 0.074762 0.076894 0.066276 0.035016 0.059511 0.093616
XM_004930636.2 0.170949 0.103292 0.098763 0.130435 0.212440 0.100862 0.132357 0.117162
XM_004930637.2 0.062311 0.066064 0.029431 0.039220 0.047747 0.033771 0.032508 0.067041
XM_004930638.1 0.000019 0.003640 0.003593 0.000071 0.007263 0.003628 0.003648 0.014766
XM_004930641.2 0.077503 0.068366 0.076354 0.138375 0.099843 0.082567 0.109174 0.167220
XM_004930642.2 0.000039 0.000000 0.000268 0.002511 0.002459 0.000075 0.000150 0.002456
XM_004930644.2 0.090422 0.065923 0.067595 0.093580 0.080548 0.055096 0.102634 0.082877
XM_004930645.2 0.020993 0.013806 0.027129 0.014055 0.035410 0.031913 0.024228 0.047523
XM_004930646.2 0.013084 0.014174 0.035954 0.047865 0.026607 0.021005 0.034875 0.048379
XM_004930647.2 0.057695 0.018280 0.032149 0.728647 0.009726 0.017714 0.040421 0.076014
XM_004930648.2 0.027291 0.013591 0.009448 0.016346 0.012145 0.002425 0.055144 0.028072
XM_004930649.2 0.005744 0.005680 0.005694 0.002813 0.002815 0.002829 0.002845 0.023725
XM_004930650.1 0.092780 0.034233 0.064659 0.062836 0.045321 0.044066 0.041235 0.116957
XM_004930652.2 0.083494 0.027925 0.092578 0.073403 0.094936 0.078009 0.096931 0.111990
XM_004930657.2 0.031038 0.029757 0.042841 0.042868 0.027132 0.031507 0.028344 0.049420
XM_004930671.2 0.024531 0.021023 0.022689 0.042553 0.017119 0.016216 0.025998 0.034765
XM_004930673.1 0.130343 0.063085 0.121176 0.144292 0.159484 0.075739 0.132173 0.174469
XM_004930674.2 0.014410 0.017327 0.013677 0.040245 0.049124 0.010498 0.032901 0.034300
XM_004930678.2 0.121446 0.001028 0.003231 1.180107 0.817103 2.179580 2.509459 0.000002
XM_004930679.2 0.058251 0.044607 0.088004 0.069362 0.063780 0.051047 0.047805 0.133726
XM_004930680.2 0.044989 0.051493 0.060304 0.069867 0.038251 0.042224 0.087772 0.092933
XM_004930681.2 0.012046 0.006075 0.018382 0.005758 0.006015 0.000041 0.012013 0.000815
XM_004930687.2 0.014837 0.010227 0.024761 0.012199 0.020297 0.019229 0.017171 0.025325
XM_004930691.2 0.056796 0.031943 0.061341 0.074819 0.035331 0.023743 0.032107 0.094022
XM_004930694.2 0.128176 0.743700 0.116591 0.216342 0.128311 0.640422 0.138308 0.130661
XM_004930695.2 0.075971 0.070340 0.114201 0.135046 0.092474 0.117270 0.132272 0.178552
XM_004930696.2 0.036173 0.028985 0.075154 0.060514 0.058649 0.060588 0.089216 0.077506
XM_004930697.2 0.101931 0.061504 0.128962 0.160330 0.118456 0.068034 0.102714 0.114278
XM_004930698.2 0.044922 0.020207 0.053356 0.112544 0.063653 0.055645 0.049499 0.104127
XM_004930705.1 0.050283 0.031310 0.042379 0.113603 0.040358 0.052995 0.081949 0.068182
XM_004930707.2 0.125286 0.094928 0.157122 0.273802 0.075808 0.031406 0.095032 0.099020
XM_004930709.2 0.329918 0.011531 0.118012 0.027983 0.054952 0.030281 0.016154 0.053390
XM_004930714.2 0.029054 0.018638 0.053742 0.024441 0.039936 0.018897 0.032467 0.007258
XM_004930719.2 0.025595 0.037473 0.032531 0.066095 0.030499 0.017366 0.018741 0.048225
XM_004930721.1 0.095413 0.090214 0.166742 0.102617 0.124341 0.105842 0.081192 0.073799
XM_004930723.2 0.058861 0.032170 0.028068 0.061297 0.040856 0.083008 0.028788 0.039777
XM_004930725.2 0.072912 0.020919 0.037046 0.036213 0.035333 0.047164 0.052480 0.060037
XM_004930727.2 0.013498 0.007142 0.041629 0.025407 0.027682 0.016891 0.016566 0.029960
XM_004930729.2 0.049959 0.043574 0.071980 0.068383 0.076459 0.067252 0.065856 0.064988
XM_004930732.2 0.043802 0.013244 0.046704 0.035144 0.107433 0.045177 0.080999 0.061789
XM_004930739.2 0.103048 0.000127 0.137151 0.724255 0.396511 0.196262 0.057551 0.615969
XM_004930747.2 0.037921 0.024155 0.065998 0.051651 0.039455 0.048554 0.067306 0.087128
XM_004930754.2 0.000000 0.227902 0.102853 0.055240 0.488519 1.372475 0.235135 0.456484
XM_004930769.2 0.027567 0.384293 0.064192 0.044053 0.048045 0.009539 0.011945 0.054468
XM_004930779.2 0.030637 0.017726 0.072330 0.086922 0.087681 0.006629 0.038168 0.078971
XM_004930788.2 0.050686 0.036507 0.059062 0.084825 0.053789 0.038052 0.050105 0.050668
XM_004930807.2 0.044613 0.000262 0.036995 0.134053 0.087079 0.008514 0.015929 0.009865
XM_004930809.2 0.019815 0.019969 0.027462 0.033749 0.035406 0.026785 0.047946 0.033823
XM_004930813.2 0.053117 0.004534 0.022784 0.039493 0.018099 0.015342 0.025938 0.020266
XM_004930815.2 0.042189 0.025293 0.058799 0.034933 0.034171 0.025376 0.046963 0.045902
XM_004930821.2 0.075720 0.062202 0.091223 0.147517 0.102147 0.128794 0.114601 0.136420
XM_004930823.2 0.098464 0.182812 0.691264 0.170847 0.115614 0.074067 0.490492 0.085293
XM_004930825.1 0.077193 0.028520 0.111206 0.710186 0.056750 0.044561 0.065766 0.119182
XM_004930826.2 0.027943 0.041314 0.068825 0.073891 0.040486 0.045816 0.254929 0.058192
XM_004930827.2 0.082925 0.068814 0.060522 0.077785 0.056061 0.078958 0.078866 0.115034
XM_004930829.1 0.172332 0.181942 0.127515 0.213643 0.108885 0.095212 0.239615 0.197232
XM_004930831.1 0.100532 0.062766 0.133977 0.097355 0.105240 0.066270 0.102081 0.125561
XM_004930833.2 0.043914 0.100654 0.073560 0.132759 0.084772 0.061820 0.061679 0.121740
XM_004930837.2 0.004657 0.011317 0.011425 0.023719 0.011468 0.003996 0.008624 0.010845
XM_004930839.2 0.028044 0.018767 0.020807 0.041321 0.026436 0.030576 0.026722 0.066090
XM_004930847.2 0.023387 0.008964 0.032501 0.032230 0.012704 0.010954 0.028717 0.037082
XM_004930848.2 0.112887 0.117276 0.227650 0.199729 0.108548 0.096138 0.089727 0.218429
XM_004930849.1 0.042298 0.030102 0.032068 0.072352 0.049981 0.034294 0.061287 0.033885
XM_004930850.2 0.156624 0.056009 0.102496 0.188989 0.131503 0.089970 0.104763 0.116809
XM_004930854.2 0.068127 0.047989 0.061722 0.110727 0.046263 0.034184 0.079764 0.166433
XM_004930855.2 0.026756 0.034529 0.061769 0.065659 0.035872 0.022168 0.037666 0.037884
XM_004930856.2 0.012771 0.004225 0.034944 0.021941 0.017478 0.022004 0.035526 0.033932
XM_004930858.2 0.456755 0.033181 0.052535 0.091804 0.062834 0.058521 0.058606 0.060991
XM_004930861.2 0.093087 0.028292 0.064488 0.065600 0.034459 0.055165 0.039205 0.087442
XM_004930864.2 0.097241 0.022455 0.044339 0.144228 0.034100 0.030496 0.746354 0.050205
XM_004930869.2 0.080539 0.049534 0.060427 0.185266 0.075046 0.069009 0.088456 0.106590
XM_004930870.2 0.040672 0.030619 0.050142 0.078470 0.033337 0.037294 0.049218 0.061906
XM_004930871.1 0.079307 0.054746 0.236358 0.110888 0.099203 0.215416 0.076733 0.202933
XM_004930872.2 0.056805 0.052091 0.479957 0.133831 0.049465 0.144519 0.128090 0.138759
XM_004930873.2 0.056266 0.018281 0.055864 0.070246 0.059810 0.026029 0.069487 0.024278
XM_004930880.2 0.062608 0.050647 0.091682 0.069846 0.062698 0.051239 0.058442 0.125104
XM_004930884.2 0.065380 0.056627 0.066490 0.089197 0.053082 0.050452 0.058428 0.091802
XM_004930886.2 0.108392 0.074762 0.095431 0.126421 0.094111 0.069781 0.071956 0.125012
XM_004930887.2 0.059294 0.017598 0.020599 0.068926 0.041484 0.059389 0.038164 0.078056
XM_004930889.2 0.044649 0.022381 0.052657 0.050249 0.031746 0.013215 0.029351 0.135284
XM_004930890.2 0.145710 0.092315 0.127919 0.151166 0.130571 0.108353 0.138740 0.135043
XM_004930892.1 0.027579 0.006064 0.027013 0.029747 0.032842 0.027119 0.019254 0.035433
XM_004930898.2 0.125218 0.072801 0.075971 0.130801 0.110866 0.081140 0.122427 0.124797
XM_004930900.2 0.055214 0.038646 0.051729 0.059357 0.054120 0.039215 0.050289 0.116157
XM_004930901.1 0.040665 0.034692 0.074139 0.060410 0.041376 0.034694 0.039561 0.080679
XM_004930902.2 0.049602 0.014864 0.025194 0.019193 0.022568 0.008989 0.046668 0.035285
XM_004930903.2 0.045718 0.035273 0.203711 0.083823 0.027461 0.025341 0.402988 0.046029
XM_004930905.2 0.008162 0.076794 0.068651 0.062277 0.039984 0.021613 0.033568 0.009393
XM_004930912.2 0.082033 0.057777 0.092954 0.077880 0.059340 0.026153 0.050645 0.087131
XM_004930914.2 0.043684 0.021483 0.031047 0.077350 0.048241 0.034645 0.049527 0.036839
XM_004930915.2 0.041407 0.052504 0.112980 0.072949 0.048035 0.057436 0.041543 0.100768
XM_004930916.2 0.057765 0.073316 0.138876 0.047910 0.073745 0.053232 0.058289 0.108758
XM_004930917.2 0.071156 0.052375 0.095913 0.099679 0.066725 0.134510 0.095822 0.111770
XM_004930918.2 0.073525 0.040034 0.076632 0.152482 0.073720 0.046413 0.042832 0.085961
XM_004930919.2 0.034979 0.020992 0.035482 0.058336 0.032715 0.022558 0.030475 0.040106
XM_004930921.2 0.157365 0.064904 0.086743 0.132639 0.075480 0.077997 0.101410 0.118374
XM_004930924.1 0.026040 0.016144 0.043937 0.030615 0.025698 0.026114 0.024754 0.058317
XM_004930928.2 0.123622 0.082941 0.176661 0.136131 0.127027 0.066003 0.120904 0.089286
XM_004930929.2 0.061411 0.040732 0.146645 0.082680 0.035892 0.046309 0.050451 0.089759
XM_004930931.2 0.030496 0.025616 0.045019 0.026374 0.023756 0.024695 0.021401 0.037001
XM_004930932.2 0.052960 0.026287 0.059690 0.037353 0.049070 0.018226 0.032029 0.044185
XM_004930936.2 0.056411 0.045579 0.040154 0.050709 0.025841 0.029251 0.047507 0.046932
XM_004930938.2 0.037458 0.043737 0.055141 0.054147 0.058971 0.000000 0.010385 0.031252
XM_004930939.2 0.056241 0.021614 0.045576 0.073451 0.044432 0.058951 0.070383 0.089713
XM_004930942.2 0.075014 0.016925 0.015132 0.057020 0.033766 0.017937 0.021568 0.078910
XM_004930944.2 0.020484 0.009415 0.025326 0.128622 0.040928 0.034182 0.047754 0.028522
XM_004930946.2 0.019661 0.007403 0.123077 0.012508 0.013173 0.012876 0.000092 0.025937
XM_004930958.2 0.053067 0.033577 0.079313 0.061479 0.057414 0.029529 0.058368 0.082700
XM_004930959.2 0.070527 0.059701 0.123264 0.106208 0.067757 0.067551 0.075114 0.100346
XM_004930963.2 0.031142 0.011853 0.037244 0.038096 0.018952 0.038011 0.030153 0.056306
XM_004930967.2 0.164127 0.188527 0.122896 0.195148 0.098402 0.058356 0.115182 0.100468
XM_004930969.2 0.139198 0.086192 0.145317 0.144387 0.083178 0.089573 0.118069 0.128191
XM_004930971.2 0.019932 0.010044 0.035268 0.020913 0.020017 0.018628 0.014297 0.020101
XM_004930973.2 0.007716 0.051356 0.046788 0.053684 0.003463 0.037226 0.019781 0.014517
XM_004930974.2 0.017435 0.018519 0.041486 0.020378 0.022033 0.013553 0.014935 0.032614
XM_004930975.1 0.054646 0.046473 0.064272 0.161751 0.050637 0.050644 0.115225 0.073615
XM_004930991.1 0.045931 0.017799 0.029150 0.051940 0.027234 0.034585 0.057455 0.067861
XM_004930994.2 0.070932 0.014480 0.056163 0.042863 0.030518 0.032497 0.030358 0.078900
XM_004930996.2 0.081416 0.050302 0.112340 0.122642 0.082816 0.079033 0.081527 0.138960
XM_004931005.2 0.042094 0.021608 0.059215 0.062566 0.039288 0.037639 0.035962 0.081352
XM_004931007.2 0.015593 0.019617 0.031559 0.025950 0.033710 0.010998 0.047892 0.040843
XM_004931019.2 0.026855 0.008318 0.037852 0.010513 0.021053 0.014158 0.017675 0.042949
XM_004931020.2 0.039795 0.049200 0.089827 0.053218 0.051596 0.080288 0.032669 0.037446
XM_004931021.2 0.044837 0.038366 0.052029 0.080223 0.056338 0.048297 0.036909 0.061458
XM_004931032.2 0.014906 0.011758 0.031574 0.021771 0.019363 0.008466 0.021744 0.034714
XM_004931036.2 0.040694 0.039451 0.113006 0.097922 0.075557 0.084784 0.124836 0.089816
XM_004931040.2 0.086615 0.052156 0.070025 0.118503 0.075065 0.055883 0.100807 0.139023
XM_004931043.2 0.000062 0.028827 0.018372 0.011132 0.010432 0.015561 0.012595 0.010049
XM_004931045.2 0.199561 0.106019 0.133950 0.150526 0.136725 0.128423 0.163469 0.156797
XM_004931048.2 0.083956 0.095056 0.119735 0.136900 0.117196 0.083181 0.102628 0.073826
XM_004931058.2 0.121243 0.172834 0.474128 0.143650 0.573440 0.096229 0.122302 0.100234
XM_004931060.2 0.041894 0.046407 0.045637 0.036981 0.030546 0.067299 0.032405 0.071018
XM_004931061.2 0.049435 0.024378 0.045373 0.063402 0.043754 0.029539 0.031887 0.060969
XM_004931063.2 0.049681 0.021819 0.047871 0.029444 0.032385 0.021825 0.046073 0.046357
XM_004931071.2 0.017762 0.020653 0.254479 0.252902 0.024249 0.019174 0.262199 0.025896
XM_004931073.2 0.012205 0.015285 0.037401 0.025415 0.024290 0.008901 0.023814 0.027916
XM_004931075.2 0.017542 0.014903 0.011963 0.022093 0.020467 0.011738 0.015427 0.026094
XM_004931080.2 0.053057 0.044061 0.066306 0.052547 0.062828 0.092785 0.074105 0.088518
XM_004931090.2 0.068755 0.037383 0.040026 0.031882 0.013246 0.039560 0.022885 0.050380
XM_004931092.2 0.132716 0.089388 0.133224 0.171636 0.111806 0.094456 0.110690 0.179804
XM_004931095.2 0.057395 0.036887 0.039610 0.046094 0.034112 0.031819 0.055955 0.049737
XM_004931099.1 0.012704 0.023726 0.019860 0.006537 0.016423 0.016404 0.007307 0.033308
XM_004931101.2 0.093963 0.034075 0.073480 0.072829 0.087938 0.050049 0.081973 0.143997
XM_004931102.2 0.029385 0.005246 0.088316 0.016801 0.018934 0.012852 0.030388 0.056399
XM_004931103.2 0.019940 0.012511 0.018147 0.032852 0.016959 0.012288 0.031957 0.032202
XM_004931104.2 0.124991 0.065115 0.160870 30.546261 0.166785 0.643808 0.137932 0.848332
XM_004931109.2 0.017803 0.009378 0.010929 0.016221 0.015207 0.028843 0.004447 0.013328
XM_004931110.2 0.031386 0.005362 0.005385 0.010397 0.005195 0.002646 0.002534 0.002616
XM_004931114.2 0.025433 0.023617 0.016065 0.048595 0.024580 0.041348 0.032896 0.040209
XM_004931116.2 0.086839 0.027294 0.071193 0.073191 0.034698 0.037168 0.042245 0.074060
XM_004931124.2 0.028163 0.030854 0.376826 0.428555 0.036802 0.345031 0.027385 0.064813
XM_004931128.2 0.069475 0.070331 0.176448 0.184522 0.082694 0.070928 0.093946 0.132750
XM_004931130.2 0.045167 0.013734 0.078779 0.125595 0.051035 0.022851 0.026757 0.077955
XM_004931139.2 0.062204 0.062768 0.039671 0.063257 0.039799 0.049226 0.043444 0.057164
XM_004931146.2 0.024679 0.020830 0.059349 0.027867 0.027724 0.008174 0.040036 0.065534
XM_004931148.2 0.000104 0.000106 0.000090 0.943367 0.000134 0.042334 0.000106 0.000000
