GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
XM_004931898.1 0.02306 0.02216 0.05468 0.04145 0.03792 0.05784 0.05155 0.02496
XM_004931899.2 0.03485 0.02010 0.03141 0.03407 0.01021 0.02149 0.03508 0.05109
XM_004931901.1 0.00110 0.00361 0.02846 0.00372 35.59612 0.00050 0.00790 0.01573
XM_004931906.2 0.00068 0.02618 0.00010 0.00279 999.00000 0.00010 0.00764 0.01545
XM_004931911.2 0.09055 0.02476 0.05246 0.06844 0.05786 0.06262 0.06150 0.05559
XM_004931913.1 0.02153 0.01376 0.04043 0.02780 0.02968 0.02107 0.07779 0.01519
XM_004931916.2 0.01789 0.01711 0.01476 0.02080 0.02074 0.02255 0.01197 0.02064
XM_004931917.2 0.01023 0.03153 0.02181 0.00704 0.00700 0.00795 0.05948 0.00725
XM_004931926.2 0.02904 0.03369 0.46054 0.09482 0.64599 0.01004 0.20846 0.01282
XM_004931930.2 0.03256 0.03104 0.02684 0.02480 0.05181 0.03897 0.03702 0.02009
XM_004931931.2 0.09566 0.05576 0.07296 0.21305 0.05831 0.02118 0.00106 999.00000
XM_004931933.2 0.00010 0.00010 140.44032 0.01967 0.00010 0.00010 0.00010 0.03281
XM_004931937.2 0.00637 0.02378 0.02635 0.01764 0.01441 0.01862 0.03706 0.00190
XM_004931940.1 0.03482 0.03284 0.00436 999.00000 0.00037 0.19765 0.01804 0.04445
XM_004931942.2 0.00028 0.01009 0.03924 0.02034 0.00294 999.00000 999.00000 0.00095
XM_004931945.2 0.06683 0.03625 0.04526 0.04409 0.03312 0.00081 0.00265 0.05679
XM_004931946.2 0.00587 0.00826 0.01530 0.01183 0.02641 0.02323 0.02187 0.01028
XM_004931973.1 0.07666 0.02276 607.89578 0.04353 0.07714 0.01425 0.01126 0.15358
XM_004931995.2 0.01330 0.00373 0.02011 0.03261 0.01697 0.01061 0.03826 0.02929
XM_004932005.2 0.03542 0.02020 0.07962 0.02660 0.03679 0.01242 0.03103 0.01858
XM_004932012.1 0.06803 0.01639 0.02367 0.05364 0.01608 0.05195 0.03417 0.01337
XM_004932013.2 0.06288 0.04068 0.50128 0.23241 0.02171 0.13659 0.11764 0.02757
XM_004932016.2 859.32768 999.00000 0.01372 999.00000 0.03568 999.00000 125.10817 0.00031
XM_004932017.2 0.03974 0.02048 0.02394 0.00350 0.02338 0.00115 0.02020 0.02371
XM_004932018.2 0.01818 0.00010 0.01267 0.00331 0.00010 0.02001 0.00446 0.00580
XM_004932026.2 0.00377 0.00020 0.00503 0.00701 0.00808 0.00010 0.00627 0.00165
XM_004932029.1 0.05366 0.04457 0.08174 0.03508 0.01433 0.14377 0.04800 0.02014
XM_004932030.2 0.02994 0.02307 0.02844 0.02781 0.11192 0.01084 0.01925 0.09434
XM_004932033.2 0.01085 0.01229 0.00627 0.00792 0.01351 0.01116 0.01105 0.00835
XM_004932036.2 0.04785 0.02557 0.05734 0.02192 0.02704 0.04073 0.03058 0.04350
XM_004932037.2 0.05620 0.01391 0.04772 0.05449 0.01381 0.03129 0.03878 0.05249
XM_004932040.2 0.09309 0.06327 0.06935 0.35693 999.00000 0.04931 999.00000 0.00233
XM_004932041.2 0.04213 0.04558 0.03428 0.10605 0.02043 0.02037 0.03476 0.02718
XM_004932048.2 0.04503 0.02900 0.02383 0.02697 0.02020 0.03111 0.03968 0.06055
XM_004932052.2 0.01630 0.02301 0.04183 0.03297 0.02219 0.00234 0.05129 0.00181
XM_004932055.2 0.00225 0.18578 0.00373 0.00419 0.07651 999.00000 0.06284 0.18142
XM_004932063.2 0.04116 0.01337 0.04281 0.11018 0.02228 0.00693 301.26161 0.06119
XM_004932067.2 0.11917 0.10610 0.04784 0.07775 0.05485 0.02258 0.04813 0.08317
XM_004932068.2 0.07291 0.06215 0.05798 0.05089 0.02713 0.00815 0.03809 0.02813
XM_004932078.2 0.02099 0.00163 0.07810 0.03717 0.22362 0.02569 0.07577 0.09719
XM_004932079.1 0.08807 0.02189 0.00134 0.04735 0.02846 0.03338 0.03912 0.03417
XM_004932080.2 0.02564 0.00575 0.07301 0.01420 0.18810 0.03759 0.09857 0.01617
XM_004932087.2 0.05814 0.01509 0.02327 0.04004 0.06457 0.00352 0.03064 0.00233
XM_004932088.2 0.00390 0.00010 361.99017 0.02921 0.00601 0.00048 0.80199 0.01309
XM_004932089.2 0.05351 0.01807 0.03465 0.02310 0.01486 0.05576 0.04879 0.02050
XM_004932090.2 0.02083 0.02984 0.05594 0.05158 0.02795 0.07156 0.04225 0.04179
XM_004932091.2 0.01028 0.00526 0.01299 0.01198 0.00569 0.00481 0.00466 0.00930
XM_004932095.2 0.05103 0.02892 0.05220 0.05624 0.04338 0.03610 0.07160 0.04455
XM_004932101.2 0.00548 0.00697 0.00279 0.00278 0.00048 15.73991 0.00020 0.06786
XM_004932103.2 0.03144 0.03560 0.01205 0.03407 0.06074 0.04085 0.04046 0.02998
XM_004932105.2 0.02621 0.01082 0.01868 0.03076 0.04884 0.02834 0.03867 0.02220
XM_004932109.2 0.05346 0.13586 0.05742 0.09529 0.07636 0.10385 0.02493 0.04129
XM_004932110.2 0.02692 0.03275 0.05464 0.02989 0.06129 0.02528 0.05499 0.03086
XM_004932114.2 0.02873 0.01580 0.02370 0.10782 0.01284 0.03398 0.03402 0.02423
XM_004932119.2 0.01517 0.00880 0.00500 0.04519 0.04264 0.03040 0.02283 0.07764
XM_004932120.2 0.04836 0.09813 0.06050 0.04032 0.05982 0.05202 0.03960 0.08462
XM_004932124.2 0.05180 0.01114 0.01207 0.06386 0.06245 0.01443 0.02432 0.05564
XM_004932131.2 0.05155 0.01623 0.02467 0.03309 0.01357 0.03992 0.03469 0.04520
XM_004932136.1 0.00324 0.00010 0.00873 0.23065 0.04913 0.00026 0.00036 0.00364
XM_004932137.2 0.09110 0.03739 0.08711 0.03889 0.03425 0.02453 0.05744 0.03457
XM_004932143.2 0.03352 0.02114 0.03099 0.03067 0.02260 0.02737 0.02533 0.02045
XM_004932147.2 0.07379 0.03861 0.08235 0.06373 0.03366 0.18256 0.04135 0.09308
XM_004932148.1 0.00076 0.04436 0.03888 0.00404 999.00000 0.01337 999.00000 0.00763
XM_004932150.2 0.00109 0.02293 0.02391 0.04485 0.04871 0.02946 0.02107 0.04767
XM_004932153.1 0.01515 0.02460 0.01864 0.01269 0.05286 0.01027 0.01304 0.01492
XM_004932154.2 999.00000 0.00619 0.01285 0.00441 0.02078 0.00907 0.01348 0.00038
XM_004932160.2 0.01469 0.00446 0.02588 0.04861 0.01042 0.01158 0.01339 0.02606
XM_004932171.2 0.05937 0.05578 0.10658 0.02017 0.04491 0.04072 0.04862 0.04424
XM_004932182.2 794.97250 0.00024 0.03325 0.09774 0.72386 999.00000 0.03514 0.00188
XM_004932190.2 0.04320 0.03947 0.02643 0.05966 0.02579 0.01650 0.04529 0.03985
XM_004932191.2 0.10889 0.05487 0.00613 0.08931 0.03360 0.04728 0.01545 0.04434
XM_004932196.2 0.02014 0.00428 0.05215 0.02313 0.10792 0.00869 0.02721 0.02801
XM_004932197.1 0.04070 0.19851 0.01349 0.04769 0.00792 0.00960 0.01565 0.01070
XM_004932199.1 191.16219 0.06620 0.04763 0.00240 0.12132 0.00491 0.01000 0.00381
XM_004932202.2 0.03347 0.00010 0.52170 0.00010 0.00010 0.00010 0.01605 0.00010
XM_004932206.1 0.03761 0.01700 0.01252 0.00250 0.02229 0.02053 0.01599 0.00689
XM_004932210.1 0.07314 0.05467 0.24876 0.10375 0.22684 0.01398 0.19389 0.06141
XM_004932213.2 0.02513 0.02753 0.03102 0.04403 0.02265 0.01768 0.05629 0.02674
XM_004932219.2 0.09700 0.06372 0.00965 0.00335 0.04661 0.01607 0.01433 0.05312
XM_004932233.2 0.00724 0.00453 0.03573 0.01381 0.01143 0.00010 0.11869 0.00828
XM_004932236.2 0.01346 0.03109 0.09131 0.03215 0.01025 0.03099 0.01562 0.03130
XM_004932241.2 0.02569 0.01585 0.06742 0.03831 0.06656 0.02367 0.04697 0.07590
XM_004932245.2 0.06145 0.04427 0.14780 0.07214 0.00067 0.05587 0.06172 0.07238
XM_004932248.2 0.09367 0.02428 0.07785 0.05813 0.06979 0.07224 0.06159 0.03713
XM_004932259.2 0.02929 0.03803 0.02489 0.04614 0.04494 0.03823 0.03474 0.03790
XM_004932263.2 0.03697 0.03748 0.01711 0.06283 0.01425 0.02096 0.01775 0.02524
XM_004932266.2 0.11225 439.36870 0.02576 0.02907 0.03032 0.01058 0.01252 0.01460
XM_004932267.2 0.06300 0.26324 0.08005 0.09176 0.07805 0.12890 0.05507 0.01971
XM_004932272.2 0.09726 0.01240 0.01722 0.07554 0.05197 0.04160 0.01168 0.06674
XM_004932280.2 0.05845 0.01851 0.04266 0.10364 0.05390 0.02957 0.02518 0.04356
XM_004932281.2 0.03734 0.07272 0.03348 0.02031 0.04767 0.10461 0.07248 0.03929
XM_004932288.2 0.21482 0.18410 0.00979 0.03040 0.02344 1.55917 0.03354 0.07742
XM_004932291.2 0.01101 0.09086 0.09136 0.09785 0.05631 0.06131 0.13269 0.10647
XM_004932297.2 0.04265 0.03500 0.02844 0.03218 0.04852 0.02491 0.03888 0.03502
XM_004932298.2 0.10102 0.15548 0.10810 0.06437 0.09813 0.06962 0.09777 0.08081
XM_004932299.2 0.01699 0.01518 0.16133 0.02786 0.02562 0.14887 0.02366 0.01292
XM_004932300.2 0.01234 0.00488 0.05645 0.07113 0.01248 0.01061 0.01288 0.01696
XM_004932306.1 0.07047 0.03213 0.03255 0.02480 0.00702 0.01200 0.02433 0.03357
XM_004932308.2 0.02342 0.00066 0.04137 0.08350 0.03312 0.00106 0.04268 0.06677
XM_004932313.2 0.00299 0.08797 0.00595 0.08433 0.33233 0.03374 0.03795 0.00351
XM_004932314.2 0.06764 0.04628 0.04118 0.04661 0.10433 0.03373 0.05282 0.04296
XM_004932316.2 0.01760 0.03069 0.01964 0.08433 0.13504 0.00438 0.09486 0.04267
XM_004932321.2 0.04610 0.07575 0.07442 0.05661 0.17641 0.02223 0.01998 0.08712
XM_004932328.1 0.05372 0.05353 0.11189 0.04110 0.02833 0.17910 0.04022 0.13438
XM_004932329.2 0.04677 0.01792 0.04542 0.02050 0.01962 0.02331 0.01687 0.02810
XM_004932334.2 0.02155 0.05320 0.02820 0.02950 0.05992 0.00519 0.01899 0.01901
XM_004932336.2 0.01412 0.01794 0.02372 0.10317 0.00549 0.02774 0.02101 0.00995
XM_004932338.2 0.01703 0.01894 0.16672 0.04256 0.00382 0.09181 0.14060 0.03949
XM_004932342.2 0.04529 0.00559 0.03995 0.33996 0.00935 0.10247 0.03330 0.01299
XM_004932343.2 0.16169 0.08033 0.18463 0.03503 0.11290 0.05266 0.03512 0.00180
XM_004932345.2 0.07238 0.04716 0.09928 0.06793 0.07481 0.07512 0.03555 0.07391
XM_004932347.2 0.04622 0.04417 0.04883 0.04882 0.02690 0.02163 0.04926 0.04953
XM_004932349.1 0.01952 0.02210 0.00064 999.00000 0.12099 0.03763 999.00000 0.00338
XM_004932353.2 0.06973 0.10792 0.07204 0.07735 0.08414 0.20897 0.05481 0.02411
XM_004932354.2 0.08934 0.06767 0.02468 0.07819 0.04378 0.02530 0.04580 0.02661
XM_004932367.2 0.00123 0.00625 0.00965 0.01031 0.01669 0.01120 0.02297 0.00896
XM_004932380.1 0.05545 0.03001 0.09042 0.00121 0.05523 0.02850 0.00152 0.04720
XM_004932383.2 0.01373 0.01251 0.01364 0.01754 0.00993 0.01323 0.01595 0.00901
XM_004932385.2 999.00000 0.00757 0.48576 0.01618 0.00010 0.05355 0.00010 999.00000
XM_004932390.2 0.04838 0.04658 0.10461 0.04412 0.03050 0.04239 0.07294 0.06076
XM_004932408.2 0.04099 0.03124 0.11620 0.04697 0.02860 0.06846 0.06243 0.04017
XM_004932409.2 0.03616 0.04119 0.01401 0.01973 999.00000 0.01305 999.00000 0.01172
XM_004932410.1 0.05844 0.01351 0.04113 0.03021 0.03449 0.03727 0.03598 0.02733
XM_004932412.1 0.01572 0.01103 0.03474 0.01920 0.01126 0.02032 0.04409 0.02332
XM_004932413.2 0.06649 129.81210 0.01150 0.07958 0.00758 0.02519 999.00000 0.05008
XM_004932426.1 0.00010 0.08550 0.17417 0.00121 999.00000 0.00823 999.00000 0.00010
XM_004932435.2 0.01097 0.01351 0.01810 0.00091 0.00137 0.00100 0.60885 0.01189
XM_004932438.1 0.05563 0.06388 0.09106 0.06473 0.06801 0.02196 0.04136 0.05102
XM_004932444.2 0.01869 0.01564 0.04724 0.02154 0.03102 0.03254 0.01487 0.02011
XM_004932451.2 0.01241 0.00478 0.00996 0.00701 0.00377 0.08711 0.00655 0.02025
XM_004932452.1 0.01638 0.01480 0.02758 0.03133 0.01715 0.01072 0.02734 0.01179
XM_004932454.2 0.00246 0.01381 0.01508 0.00644 0.00446 0.00010 0.00787 0.01965
XM_004932457.2 0.12823 0.02824 0.08579 0.06522 0.41605 0.05382 0.05342 0.24063
XM_004932466.2 0.02064 0.04431 0.02375 0.02739 0.02157 0.03653 0.01746 0.02900
XM_004932478.2 0.04160 0.05359 0.04760 0.00117 0.04464 0.05875 0.05106 0.06152
XM_004932481.2 0.00250 0.00936 0.02222 0.01680 0.38556 0.00321 0.01010 0.00020
XM_004932485.2 0.06585 0.01280 0.00196 0.06244 0.08853 0.01862 0.00322 0.03870
XM_004932486.2 0.16750 0.03292 0.02609 0.01370 0.02702 0.04064 0.05695 0.00795
XM_004932487.2 0.02857 0.00361 0.04947 0.06764 0.02626 0.02649 0.02732 0.06155
XM_004932490.2 0.00266 0.05436 0.08653 0.12918 0.04422 0.05395 0.01904 0.04087
XM_004932495.2 0.00570 0.01885 0.11163 0.05737 0.00499 0.02570 0.02021 0.01175
XM_004932496.2 0.04858 0.06490 0.01208 0.02926 0.00315 999.00000 0.03297 0.01471
XM_004932499.2 0.06480 0.06409 0.09301 0.13837 0.08571 0.04544 0.04041 0.05873
XM_004932505.2 0.07906 0.01568 0.08888 0.03605 0.04863 0.01356 0.02289 0.16012
XM_004932507.2 0.01203 0.05809 0.05925 0.03407 0.03052 0.00664 0.01586 0.04019
XM_004932508.2 0.02907 0.02359 0.04056 0.02246 0.02361 0.01121 0.01418 0.02174
XM_004932511.2 0.06247 0.03556 0.02323 0.15717 0.02661 0.01040 0.04658 0.02224
XM_004932513.2 0.14156 0.06608 0.00126 0.00263 0.06473 0.10326 0.00085 0.61598
XM_004932515.2 0.02830 0.01207 0.00392 0.03011 0.00702 0.03468 0.02208 0.00784
XM_004932516.2 0.02582 0.00592 0.00844 0.00410 0.00472 703.12130 0.00010 0.01149
XM_004932517.2 0.01091 0.02114 0.01556 0.02599 0.01293 0.02223 0.01296 0.01893
XM_004932522.2 0.12942 0.11728 0.00573 0.24309 0.07636 0.00091 0.08247 0.04937
XM_004932524.2 0.05858 0.02478 0.05924 0.03590 0.06216 0.03559 0.11590 0.06974
XM_004932529.2 0.02779 0.01729 0.01891 0.03476 0.03554 0.04551 0.03375 0.03302
XM_004932548.2 0.06558 0.01030 0.04713 0.01743 0.10138 0.01507 0.12307 0.01357
XM_004932562.2 0.08592 0.01893 0.08890 0.09384 0.02576 0.03157 0.06423 0.05671
XM_004932567.2 0.14350 0.06254 0.05172 0.00231 0.01892 0.15098 0.06613 0.00318
XM_004932568.2 0.00549 0.00236 0.00695 0.01040 0.01404 0.00702 0.00765 0.01001
XM_004932570.2 0.02419 0.00084 0.01449 0.02661 0.01070 0.02561 0.03562 0.03182
XM_004932571.2 0.01182 0.01445 0.04842 0.02471 0.06390 0.01406 0.01623 0.03686
XM_004932576.2 0.04276 0.02628 0.02160 0.01544 0.04373 0.01674 0.02380 0.01130
XM_004932578.2 0.00311 0.12656 0.00859 0.00990 0.01609 0.04551 0.07000 0.01567
XM_004932582.2 0.94122 0.00010 4.97948 0.94127 0.00010 0.00010 0.00010 4.01620
XM_004932583.2 0.08796 0.06741 0.03096 0.04755 0.05390 0.09349 0.03524 0.03337
XM_004932584.2 0.26009 0.10911 0.10797 0.14044 0.07269 0.04734 0.11084 0.04050
XM_004932592.2 0.05178 0.01788 0.08544 0.05669 0.03462 0.03351 0.08682 0.05139
XM_004932594.2 0.02662 0.00716 0.02782 0.15174 0.02350 0.03900 0.02234 0.06453
XM_004932597.2 0.08823 0.03768 0.03751 0.01265 0.04944 0.11046 0.03254 0.06114
XM_004932598.2 0.02456 0.01158 0.06325 0.05659 0.02037 0.01451 0.04245 0.03883
XM_004932599.2 0.02554 0.01894 0.10188 0.01140 0.02584 0.02311 0.02990 0.01841
XM_004932600.2 0.04963 0.00763 0.01910 0.03775 0.01596 0.03830 0.03893 0.04435
XM_004932601.2 0.00985 0.00638 0.02455 0.01702 0.01169 0.01393 0.02247 0.01493
XM_004932604.2 0.07350 0.00082 0.03075 0.00316 0.01493 0.57771 0.07007 0.03346
XM_004932606.2 0.05669 0.02980 0.07783 0.07511 0.04184 0.01848 0.04642 0.02166
XM_004932614.1 0.03701 0.00192 999.00000 0.01711 44.04385 0.00322 0.00133 0.00341
XM_004932615.2 0.01909 0.06238 0.01051 0.05817 0.03943 0.01227 0.00957 0.04232
XM_004932617.2 0.06931 0.02017 0.00134 0.02571 0.02603 0.08378 0.00446 0.01368
XM_004932619.2 0.02569 0.05196 0.01540 0.05833 0.01694 0.00814 0.11868 0.02779
XM_004932622.2 0.04020 0.02321 0.02221 0.02699 0.06809 0.04238 0.03850 0.01520
XM_004932625.2 0.02918 0.01723 0.03743 0.01080 0.00669 0.02509 0.02861 0.03757
XM_004932631.2 0.05270 0.04143 0.04182 0.06229 0.02966 0.05946 0.02834 0.04597
XM_004932632.2 0.07377 0.05749 0.06714 0.11239 0.02184 0.07019 0.05164 0.06070
XM_004932633.2 0.00703 0.00163 0.02125 0.01269 0.00066 999.00000 0.00319 0.04215
XM_004932637.2 0.16229 0.23604 0.08265 0.31520 0.10428 0.15696 0.15250 0.13791
XM_004932639.2 0.00960 0.00127 0.01537 0.03750 0.02210 0.00462 0.01468 0.01145
XM_004932640.1 0.05761 0.01208 0.06091 0.06542 0.04707 0.01885 0.03277 0.01440
XM_004932650.2 0.11642 0.01722 0.02343 0.05319 999.00000 0.00674 0.01977 0.06024
XM_004932652.2 0.01339 0.00532 0.03025 0.02927 0.01502 0.01662 0.02722 0.00636
XM_004932662.2 0.05136 0.01489 0.06885 0.00744 0.00103 0.08653 0.03407 0.02737
XM_004932668.2 0.03288 0.02325 0.01873 0.05490 0.02577 0.02479 0.01391 0.02610
XM_004932674.2 0.02639 0.03383 0.00623 0.01850 0.03020 0.01816 0.01494 0.02276
XM_004932684.2 0.01826 0.00030 0.03420 0.02300 0.01286 999.00000 0.06979 0.03673
XM_004932688.2 0.06146 0.03238 0.08050 0.10018 0.04648 0.03237 0.03396 0.05974
XM_004932711.2 0.02007 999.00000 0.00920 0.01001 0.00342 0.02730 0.00198 0.00355
XM_004932715.2 0.01912 0.14575 0.00248 0.09823 0.17342 0.01929 0.08315 0.03142
XM_004932722.2 0.02532 0.01722 0.02862 0.09878 0.09350 0.03421 0.09526 0.04270
XM_004932727.2 0.01225 0.00504 0.02320 0.02482 0.00760 0.01970 0.00619 0.03585
XM_004932728.2 0.01406 0.04961 0.08926 0.01300 0.01053 0.02196 0.01210 0.19386
XM_004932733.2 0.02912 46.05224 0.02843 0.03132 0.02020 0.04185 0.04491 0.03312
XM_004932734.2 999.00000 0.11434 0.07129 0.10063 95.50526 0.12497 0.04901 0.00198
XM_004932735.1 0.00171 0.00514 0.11951 0.26349 0.00468 0.01161 0.00260 0.15330
XM_004932738.2 0.00812 999.00000 0.06539 0.00996 0.00544 0.00634 0.00755 0.00812
XM_004932739.2 0.00816 0.02214 0.01171 0.03821 0.02616 0.01283 0.00348 0.00244
XM_004932740.2 0.10091 0.01111 0.03589 0.03751 2.72022 0.00561 0.02838 0.00995
XM_004932744.2 0.01521 0.04144 0.08676 0.06338 0.02403 0.01495 0.01538 0.02854
XM_004932753.2 0.07464 0.12507 0.26000 0.14791 0.03950 0.15346 0.06156 0.02645
XM_004932754.2 0.01609 0.02838 0.01770 0.02151 0.01915 0.02290 0.01118 0.01282
XM_004932756.2 0.01410 0.03344 0.03039 0.02679 0.00546 0.01576 0.01595 0.00081
XM_004932757.2 0.02179 0.00939 0.02224 0.03519 0.01316 0.01557 0.01998 0.02047
XM_004932769.2 0.02383 0.00855 0.02658 0.02136 0.01910 0.02759 0.03191 0.00732
XM_004932784.1 0.00559 0.00744 0.00632 0.00584 0.00816 0.00644 0.00515 0.00491
XM_004932785.2 0.01967 0.00783 0.02933 0.03060 0.01307 0.00907 0.02289 0.01428
XM_004932789.2 0.03140 0.14076 0.07960 0.04514 0.04228 0.04545 0.03266 0.01996
XM_004932802.1 999.00000 0.01432 0.09400 999.00000 0.00010 999.00000 0.04074 0.00088
XM_004932807.2 0.02034 0.03815 0.22784 0.02004 0.00793 0.03919 0.03346 0.01469
XM_004932812.2 0.03954 1.23608 0.03838 0.00093 0.07482 0.00094 0.00155 0.02669
XM_004932829.2 52.11853 0.27357 0.00103 0.06105 0.07609 0.03342 0.01493 0.03468
XM_004932833.2 0.01158 0.00546 0.03028 0.00039 0.01653 0.01448 0.02314 0.04312
XM_004932836.2 0.02158 0.01375 0.12403 0.02473 0.03977 0.12537 0.05049 0.02337
XM_004932841.2 0.04542 0.07366 0.06566 0.06503 0.02812 0.02971 0.06029 0.03389
XM_004932842.2 0.05973 0.05325 0.04668 0.08148 0.02045 0.09173 0.12524 0.01529
XM_004932849.2 0.02283 0.01651 0.00506 0.02957 0.02266 0.00434 0.01054 0.00663
XM_004932851.2 0.02531 0.03032 0.04038 0.03411 0.02315 0.02396 0.05062 0.02414
XM_004932854.1 0.04804 0.04355 0.05203 0.03404 0.03578 0.03318 0.03394 0.02738
XM_004932863.2 0.01216 0.02473 0.02119 0.19007 0.02388 0.06816 0.01469 0.01206
XM_004932864.2 0.00168 0.00010 0.01130 0.00759 0.00010 0.00421 0.00010 999.00000
XM_004932866.1 0.09090 0.03834 0.30155 0.08610 0.00723 0.04009 0.04316 0.03393
XM_004932867.2 0.02221 0.09272 0.01969 0.01762 0.05048 0.02944 0.04803 0.03981
XM_004932868.2 0.03733 0.09372 0.05477 0.04911 0.03139 0.02468 0.04008 0.01295
XM_004932873.2 0.03890 0.05194 0.03170 0.05351 0.00077 0.00236 999.00000 0.00314
XM_004932874.2 0.05782 0.03147 0.03833 0.07292 0.04963 0.06406 0.07170 0.05528
XM_004932877.1 0.01880 0.00027 0.02358 0.00137 0.02950 0.00486 0.02801 0.02797
XM_004932879.2 0.03705 0.01242 0.01382 0.01045 0.02373 0.01834 0.02125 0.02466
XM_004932881.1 0.56523 0.02509 0.00212 0.00261 0.09533 0.03506 0.05385 0.00111
XM_004932884.2 0.19151 0.00256 0.06014 0.08479 0.19007 0.05494 0.07652 0.06995
XM_004932885.2 0.00010 0.52030 0.00858 0.01677 0.00010 0.00010 0.03015 0.00030
XM_004932889.2 0.18899 0.03112 0.01135 999.00000 0.02765 999.00000 0.00214 0.02934
XM_004932890.2 0.00087 0.01923 0.13908 0.21603 0.27189 0.00598 0.00152 0.01540
XM_004932891.2 0.00845 0.03315 0.03848 0.02829 0.05304 0.03188 0.00774 0.02099
XM_004932893.2 0.04672 0.00311 0.01011 0.00696 0.01132 0.00350 0.01515 0.00499
XM_004932894.2 0.01311 0.02109 0.03501 0.03063 0.01692 0.02137 0.01540 0.01247
XM_004932895.2 0.01102 0.08643 0.00018 0.00275 0.00103 0.00010 0.00035 0.01979
XM_004932897.1 0.03774 0.00663 0.01883 0.03542 0.02774 0.01624 0.01025 0.01914
XM_004932901.2 0.01578 0.01016 0.02465 0.02303 0.02110 0.01343 0.01924 0.01919
XM_004932902.2 0.13205 999.00000 0.01577 0.01063 0.01908 0.03289 0.00209 0.02991
XM_004932907.2 0.02179 0.02991 0.03013 0.02079 0.05154 0.02049 0.01405 0.01941
XM_004932934.2 12.68927 0.00012 0.00969 0.02193 0.00818 0.00124 0.00805 0.00422
XM_004932935.2 0.05591 0.00481 0.01359 0.00659 0.01260 999.00000 0.06117 0.00027
XM_004932949.2 0.02879 0.00010 0.00090 0.00010 0.00010 0.00856 0.00010 0.01866
XM_004932950.2 0.05962 0.03154 0.04862 0.08208 0.04927 0.00060 0.03002 0.07968
XM_004932952.2 0.00235 0.00096 0.00108 0.06030 0.00091 0.07529 14.50042 0.00183
XM_004932956.2 0.13367 0.06534 0.08893 0.10696 0.13034 0.05496 0.07424 0.04485
XM_004932957.1 0.00156 0.00536 0.03045 0.03557 0.04705 0.07084 0.07337 0.00741
XM_004932959.2 0.02092 0.03081 0.03936 0.04210 0.03064 0.01809 0.01694 0.04025
XM_004932961.2 9.24399 0.00010 0.00010 0.00010 0.00010 0.00010 0.00010 0.00010
XM_004932962.2 0.00146 0.01255 0.02938 0.00115 0.00389 0.02253 0.04597 0.00144
XM_004932964.2 0.07122 0.08223 0.01893 0.04770 0.07191 0.04866 0.06898 0.00259
XM_004932965.2 0.01014 0.02451 0.01573 0.00025 0.01101 0.00080 0.01217 0.00081
XM_004932969.2 0.04932 0.05712 0.09778 0.06769 0.04042 0.02686 0.02828 0.10680
XM_004932970.2 0.22619 0.00010 3.99059 0.48770 0.00473 0.01209 999.00000 1.08942
XM_004932972.2 0.05328 0.04247 0.07315 0.09529 0.05057 0.04537 0.03811 0.08865
XM_004932973.2 0.03180 0.02474 0.02554 0.02991 0.02190 0.01335 0.06316 0.01563
XM_004932974.2 0.04106 0.03022 0.04734 0.08699 0.00818 0.01815 0.05765 0.02539
XM_004932976.2 0.04788 0.18284 0.05173 0.06542 0.02253 0.15871 0.05860 0.00183
XM_004932977.2 0.02984 0.01348 0.00102 0.03138 0.03071 0.02116 0.02409 999.00000
XM_004932978.2 0.00010 0.00925 0.00010 0.00061 0.00388 0.00010 0.00010 0.00017
XM_004932986.2 0.04656 0.04510 0.05708 0.00161 0.07634 0.05670 0.04157 0.03483
XM_004932989.1 0.04677 0.00957 0.04372 0.04366 0.01464 0.02754 0.02152 0.03808
XM_004932990.1 0.03484 0.06374 0.03536 0.03017 0.05616 0.04315 0.06243 0.06707
XM_004932991.2 0.00199 0.00313 0.05359 0.04220 0.02383 0.01072 0.00150 0.05078
XM_004932993.2 0.01798 0.00997 0.02511 0.03691 0.01631 0.01015 0.01591 0.02179
XM_004932994.2 0.01710 0.00920 0.02703 0.03186 0.02317 0.00789 0.01496 0.00872
XM_004932998.2 0.02437 0.02204 0.00652 0.00576 0.01054 0.01559 0.00345 0.00766
XM_004933006.1 0.03492 211.87797 0.01115 0.04704 0.01265 0.02749 0.00144 0.07386
XM_004933007.2 0.09992 0.03313 0.11063 0.06389 0.04546 0.00728 0.02614 0.03946
XM_004933008.2 999.00000 0.00510 0.02036 0.01181 999.00000 0.01529 0.02578 0.00630
XM_004933011.1 0.06368 0.02026 0.01313 0.05488 0.00181 3.21066 0.02539 0.00044
XM_004933012.2 0.01279 0.02731 0.01178 0.06208 0.03175 0.01229 0.02280 0.03273
XM_004933014.2 0.01594 0.00767 0.07281 0.06041 0.02406 0.02743 0.05129 0.03462
XM_004933015.1 0.01684 534.15359 0.00090 0.30916 0.00084 0.01436 0.21158 0.03531
XM_004933022.2 0.01113 0.04778 0.04433 0.02109 0.00349 0.06618 0.00150 0.02268
XM_004933031.1 0.01548 0.02015 0.01761 0.05394 0.04495 0.01497 0.02466 0.03568
XM_004933053.2 0.03912 0.23599 0.08202 0.00336 0.03443 0.08367 0.10709 0.07672
